geneID,symbol,entity,0_R1,0_R2,0_R3,30_R1,30_R2,30_R3,45_R1,45_R2,45_R3,75_R1,75_R2,75_R3,135_R1,135_R2,135_R3
gene-FTB24_17665,gene-FTB24_17665,host,128.88969648967716,81.31472456299774,89.13160178300402,103.24246027302657,108.11614317742244,105.39260437775413,80.63262474410101,77.26839325123878,73.42498681963056,69.48776767555826,56.38781592596396,62.40031153595989,95.5194003553154,78.94076351663101,80.46256410234416
gene-FTB24_16650,gene-FTB24_16650,host,42.28788422708955,33.17512904436196,42.84809005680562,46.8788462739776,32.66465867122169,35.043239721507014,37.56001391275587,32.306029224147196,32.79669832633199,28.37645418103271,26.5707819179506,26.352470947328715,43.37115234606169,47.37320948443574,40.868576321387415
gene-FTB24_13700,gene-FTB24_13700,host,189.43016813872853,182.9631610257531,126.27604299648732,137.50782912020176,172.68713489325876,152.0351396593609,152.86892620913534,156.02907442230037,146.4192924697141,132.42685436511638,138.4638294192237,155.48338895230296,133.87136435165976,110.78896073798975,139.51504482652024
gene-FTB24_14840,gene-FTB24_14840,host,4.47706981383939,4.031687796281292,17.73833680400012,15.124659891184036,13.13997625127635,19.580339499337715,11.7676441062139,8.23386647136014,9.007063156656091,10.197121112802096,6.293320677337332,11.907190113602956,17.095777473150946,24.80356398715985,22.82942034361362
gene-FTB24_13460,gene-FTB24_13460,host,385.6274209003074,392.4052628574085,280.7028017478271,344.6607400662006,490.2790138659445,514.6150542669329,462.65967422574346,479.82987069630366,535.150253697797,420.56068620798806,464.0782564779335,508.5394990462611,313.0790793826615,262.983584892871,319.05074455741186
gene-FTB24_02760,gene-FTB24_02760,host,0.8189179070280871,0.7236553707320601,5.199025870662668,1.25513525649138,1.0509718962229666,2.194000303788741,1.7080702631527716,1.0442538136986153,1.2038997974755166,1.1108191423417513,1.138815433916349,1.7936830925930145,1.3250924387550116,4.800740661963795,3.9850085628256826
gene-FTB24_06730,gene-FTB24_06730,host,126.919119386082,111.37305625982152,80.91528170188248,129.2152490398167,151.89679884183002,151.6320300641758,148.57854673777908,131.47778861758815,127.86262057821064,147.01571403565242,116.51792834336943,118.26085588146816,161.8741378393918,127.6801902400926,140.9052419029433
gene-FTB24_15950,gene-FTB24_15950,host,31.936532169368647,24.37084363770197,34.3404762042039,20.40234788345181,18.017879831756495,21.632496491360698,21.2750819533939,22.083453483809375,19.012795877622334,18.948152942650054,15.123887310827053,17.885668062691074,20.462615699470778,22.715540943475656,22.030891970102186
gene-FTB24_17295,gene-FTB24_17295,host,116.93216501363123,112.58108374439048,75.06107235605158,198.39333417495368,199.95865948512156,195.35033479214272,191.165282464426,178.9945582375635,168.8887369465548,150.5174844195434,140.38314253736408,163.6575454641329,153.79518425406675,110.46341919291574,132.28975643368207
gene-FTB24_01305,gene-FTB24_01305,host,69.27802882643165,37.84065890415097,69.02389072667123,62.62042400676332,36.71179521470357,50.19605857193854,50.26770996967063,40.62660265911256,39.672320647448146,47.24386643864777,35.55839751937294,37.621351952457246,59.18692622375995,64.98788995953875,55.6348698419554
gene-FTB24_11865,gene-FTB24_11865,host,22.39673994497,23.31096772951597,35.86833434258879,36.62611392687159,27.694622043378207,34.402944219801704,34.891091874261704,31.018999063000365,28.85057152236156,32.063591209078695,28.819984023412182,28.99128317068573,44.8052139245691,40.7934809951675,42.019805084679454
gene-FTB24_15050,gene-FTB24_15050,host,72.61548061270217,37.85056014823444,84.20888320065744,82.72164971518401,36.294538077089186,54.26170904976865,45.32037922407551,39.40187354923686,37.64239394005848,68.74980048787454,45.36837069104921,48.25130825826578,109.15771303343588,115.99774807369212,105.39562418722144
gene-FTB24_14690,nadE,host,82.41328842492165,45.26433484424954,61.458350708528066,97.8607630390467,65.10934051642991,70.33462493151505,66.53206932065014,59.453604736338264,53.005238228679794,59.07449610059688,47.4798874280186,48.18124257647027,98.52329791943907,80.36777335158052,72.05134547704601
gene-FTB24_09490,gene-FTB24_09490,host,0.624647305478265,0.3927048571034296,4.248300386297962,0.8297306352072786,0.87799925463338,2.1134180461752132,2.4450137234467304,0.5817332978791068,1.8398925001392632,1.1332218655969708,0.995127042763264,2.260598236691586,1.3182180245615147,3.6773685104571334,4.257960649530148
gene-FTB24_14440,gene-FTB24_14440,host,426.3957887907113,382.5856010534075,249.2668982124052,674.1800786326696,734.1110785301385,713.0634743473876,818.4352859791245,727.4295756803451,746.3020688553698,634.44819214364,554.7138796457602,553.1107393241244,568.8154111689518,358.0124076175064,480.1786552322525
gene-FTB24_03135,gene-FTB24_03135,host,11.89581630653101,9.332913229911425,12.125789398823796,8.309132002483878,13.592424009625017,13.41601499796688,11.826737987398598,12.913795825782096,16.074979234133437,14.151994156250735,14.556758788921426,13.168816176421728,19.852696891431687,21.94859287470658,22.298853496680977
gene-FTB24_03130,gene-FTB24_03130,host,10.027029739374845,8.213739797794961,8.821379473724177,10.224058762186472,12.556985921799669,12.402094313821946,14.311717979327856,12.693188842056289,13.246378310293986,13.0245679137433,12.093297033832185,12.1853541536772,14.197855332403238,15.947857273089785,15.024309131945094
gene-FTB24_06530,gene-FTB24_06530,host,1.4906796355928982,1.731125480899386,5.159508750109514,1.970184610206613,1.4827889333178998,1.9883765543871448,2.245914825811586,2.0184040974862287,2.3572482468658205,2.3361061295984684,2.8009958597494804,2.544702234772213,2.623332981737103,7.225773343460888,5.425174922344731
gene-FTB24_07290,gene-FTB24_07290,host,1.8494354976271188,1.5256800641449977,4.115773064848301,2.8219999542099306,2.740298591428757,3.808110889757327,3.5140141023198543,2.5456516809109173,3.095438718561266,3.1273057488376277,2.4049287918601587,3.44305381352966,4.3590321182229825,4.910640854326888,4.368263916460965
