geneID,symbol,entity,0_R1,0_R2,5_R1,5_R2,10_R1,10_R2,15_R1,15_R2
gene-PA1294,rnd,host,28.932021489571422,12.93738816434599,17.559151036606334,16.52073571368871,3.987965550540047,5.137307676256293,1.9960392385500492,1.0587421876036625
gene-PA4307,pctC,host,29.11049329895567,18.53571881635064,20.29547583606688,15.077525548870508,6.6676095960845965,6.231782613377923,3.7921157293911296,2.943094852525675
gene-PA2068,gene-PA2068,host,2.219257907582491,2.926449121404212,1.5428026332538367,3.193441181769724,0.0856521810682999,1.0245612388213643,0.5987053350610039,0.0787129897603833
gene-PA1829,gene-PA1829,host,25.24525017708591,10.505507702438411,9.157751980365587,9.098974359685467,1.0239874196064545,0.942216627297906,0.6506937535116792,0.9410281240821176
gene-PA3380,gene-PA3380,host,1.1255844028000086,0.2248885440888957,0.9028769558106918,0.6566270156474049,0.2172094526437934,0.1998641330631922,0.168698380540065,0.1996120263204492
gene-PA5278,dapF,host,122.89187398512874,73.41190188501882,61.0077544473239,69.75654581031112,7.078518877312358,6.513261838127929,3.634018904991219,4.961475816665316
gene-PA4707,gene-PA4707,host,166.438930244522,93.04832075258574,53.4872016108462,49.31308925744672,4.154130781812548,3.822401544833551,2.1246738110091723,2.14156927018799
gene-PA1547,gene-PA1547,host,12.840548384573784,5.583745824944028,3.433308424069604,4.846944154976239,0.7287948740022014,0.6705967622515001,1.0188494298406556,0.1339501755571435
gene-PA4928,gene-PA4928,host,15.42562261110012,13.569979194454955,16.805823336567194,21.26576130221709,6.619951727166522,6.336601491435299,3.4851551797936153,2.00065690016632
gene-PA4512,lpxO1,host,38.461219043676294,26.95289200905415,14.581462836342672,16.632362306348767,1.218545029331681,2.3444062808312447,1.4626149592823636,1.11982346765772
gene-PA0476,gene-PA0476,host,18.038662538623058,10.931691572821164,4.876476058206705,4.7092468778462315,1.5577990431797055,1.5395784000024026,0.5825365953024119,0.3711536114395851
gene-PA4087,gene-PA4087,host,1.0437237189600082,0.3753594244974659,0.1674426354412555,1.0959701824805776,0.6042372046272798,0.1111971358497033,0.2815729333377812,0.333170618476677
gene-PA5142,hisH1,host,72.69486930420055,48.39622486413978,36.79434547488337,44.28550334971493,7.298846607296814,5.5728471120937755,3.9801781464803185,1.8552725250064177
gene-PA0818,gene-PA0818,host,83.89932971640064,56.338287248291806,35.92656546143423,59.98396023161403,6.208371278313259,7.72881191482828,1.9854501709715344,1.0068342866053426
gene-PA4252,rplX,host,1897.6388244577176,2739.85568495686,1446.7442375066007,2442.070914280201,557.365661468335,775.5470715346092,335.0494436137582,230.65454801365505
gene-PA4380,gene-PA4380,host,22.451059387933665,12.167681578655168,7.225130112424202,7.764191573779268,1.1674372220550489,1.6471238507011086,0.6649165677960877,1.5019986898538715
gene-PA3447,gene-PA3447,host,2.066572963540816,0.9634225228768292,0.9209344949269056,0.4018557335762118,0.3987965550540047,0.1223168494346736,0.1032434088905197,0.1221625601081149
gene-PA3530,gene-PA3530,host,348.30753026645135,134.37698316187434,5.600277334014967,13.123666974898809,1.347285658966232,2.8926281960902545,1.7439765015290505,0.4127113517166044
gene-PA1748,gene-PA1748,host,22.712335710412347,15.408776375203944,8.608735496055857,12.084791987980282,2.7453386036326406,2.7920150414436375,2.805527415503255,2.2573516541716883
gene-PA2999,nqrA,host,35.91018042027203,40.34833275661288,52.5510827262102,58.34116311448366,10.953492823792727,13.781214538323654,5.150596071331985,4.99880430935672
gene-PA4032,gene-PA4032,host,88.14880028120402,45.06145392415533,21.77104559136827,26.48212470219806,7.925872956094235,8.572415180045118,3.7798319154479,2.427916989596426
gene-PA3538,gene-PA3538,host,11.926205929944691,6.1953367616733175,7.780748502845048,4.174401664572837,1.3808744981094343,1.2706043916344214,1.2154694952485017,0.7614009979037633
gene-PA2497,gene-PA2497,host,2.9388125192559955,2.231232073946825,1.4144045143928583,1.2572278354204578,0.340270098168946,0.5218295624346144,0.0880916458110237,0.3127027989115569
gene-PA3183,zwf,host,222.2386004442703,249.3522870798557,141.42922600663192,235.85104363461,8.477817922066425,9.92264237760873,3.845290229085686,2.8047526555434543
gene-PA5363,gene-PA5363,host,109.26047797979685,62.73715714447923,39.75367236434476,51.013352845646885,6.535832430051744,5.810050348146998,4.215772529696224,3.766678936666876
gene-PA4881,gene-PA4881,host,10.574569257884292,5.1310096769755935,4.443105019384194,3.8188044857388546,1.4575897480044029,0.8047161147018002,0.2264109844090346,0.267900351114287
gene-PA1387,gene-PA1387,host,9.622770703706433,5.767806185678787,2.040606298970985,4.581206982002414,0.576295599789024,1.1194702019551055,0.2486594626457605,0.1765354914857151
gene-PA5334,rph,host,121.74602296785596,52.90221889011159,80.77362965921402,83.58041125421906,18.970530570277305,17.20080695175098,8.496072189949023,5.726370005067886
gene-PA3926,gene-PA3926,host,9.470335774827484,4.803139843929079,5.025403969778799,4.334738242890609,1.2652174969987455,1.4746320680576137,0.3275488860739841,0.387571573947065
gene-PA2419,gene-PA2419,host,4.804807428692548,3.1831140623683782,3.8541311461698697,4.868296331870408,0.4392032544647629,0.6735509330103173,0.3411125844400433,0.1345402644362499
gene-PA0399,gene-PA0399,host,201.16749190217183,106.60453524346696,159.95707220837411,151.28084293471292,27.790953527235043,24.10282895519497,6.819024277157693,8.468692758586567
gene-PA0073,gene-PA0073,host,10.763400851775083,2.150496702850065,2.494197590427036,2.9301980573265443,0.4154130781812548,0.6370669241389252,0.3226356527828743,0.381758000337859
gene-PA0651,trpC,host,170.5683977275325,89.41133244824643,107.11227369311143,105.26507716437806,12.268830696105878,10.412276609582433,5.458208892957587,6.8962735544903575
gene-PA2637,nuoA,host,53.66101294218302,90.50786123299405,219.22245042281773,285.61847730628097,46.47810092114909,56.06188932422542,28.9904499602003,16.598173927733
gene-PA1249,aprA,host,48.43530383298787,58.42182709409343,33.479806117655215,41.79020562710953,4.223366294842758,4.140935006903014,1.12922478474006,0.9543950008446476
gene-PA5360,phoB,host,21.71399128358103,8.527186926083735,8.208329193913725,8.881594111648159,3.901270647267437,3.323827430290045,2.1322008357824735,3.3196347855466004
gene-PA3887,nhaP,host,15.53306475864012,10.767663490976323,7.909202132901661,10.322176685977205,1.3293218501800157,1.6548750217632315,0.6680455869386573,0.215580988426085
gene-PA4083,cupB4,host,2.556489271136862,0.6965171507206689,0.1864239868273088,0.4067365724455585,0.4036402379089116,0.1238024791848923,0.1044973774195544,0.1236463158989017
gene-PA4693,pssA,host,79.98684162397562,66.41239817625201,72.62516513302252,63.15931106758475,13.073293930998314,12.029322508740885,6.547605894711273,5.50180647545738
gene-PA1491,gene-PA1491,host,7.1059345429194725,5.929524889411829,5.69995864578546,3.657667477938821,1.371266471666278,0.8164352814207585,0.3132384978474508,0.5188943693912648
gene-PA4825,mgtA,host,1.7145240294862965,1.256042322018622,1.1715427756260417,0.703840241330017,0.1102866579242269,0.1691328117182987,0.1998627937593026,0.1689194691760438
gene-PA0951,gene-PA0951,host,48.62688540154698,23.467556252460906,12.852847926771137,18.1257743906746,2.9845211442148405,3.7852908502235167,1.5661924892372538,1.8531941763973736
gene-PA2832,tpm,host,80.99582010833487,28.751846328515935,17.451498419847756,13.915095797349798,1.972737905518288,2.6529910265511405,0.589288863530364,1.2550947956313174
gene-PA0732,gene-PA0732,host,9.07259841912076,6.6245185788944525,4.101863411312367,6.062478739296298,1.0504698528721388,1.493812097980928,0.3708455779113497,1.140885978021188
gene-PA0004,gyrB,host,230.8284891467007,169.14042964473276,206.04054901989196,212.00753230492217,36.36280030077304,36.86936013009215,18.1347623422939,15.327087002412188
gene-PA1552.1,ccoQ1,host,232.3968700039179,215.8821206215936,202.75412670568164,276.0057524965648,51.99363688204093,73.48875228131601,42.04671087880039,32.018412931562374
gene-PA2562,gene-PA2562,host,130.58753781958697,65.79765350474585,41.73825927300303,42.49643966181187,10.68899148536562,8.404812753552136,4.679160344453382,4.107805383752401
gene-PA5169,gene-PA5169,host,20.78912314050016,12.621606816727484,54.33083176846815,50.466695513367725,8.308261563625097,5.930080901330555,1.507643237303151,1.0703495336575486
gene-PA4885,irlR,host,14.725580295761851,3.7399942658262,6.20629768320306,3.931197393680333,1.0114405381804463,1.4624840693276195,1.234432062821432,0.132785391421864
gene-PA2386,pvdA,host,957.6517730822588,780.9209107971209,922.9049628777628,862.3154282989545,48.277736112956646,34.78041045298997,12.382233160856256,19.46621875596651
gene-PA1049,pdxH,host,25.77900944746131,19.2748222996191,17.693880342345643,19.069542912760053,2.9232772168310523,4.1055424000064065,2.270399038101708,0.4241755559309544
gene-PA4798,gene-PA4798,host,39.45103851295339,16.566789414548648,14.211952082205334,10.611416833116705,3.419037680504155,4.907774822996164,1.8056974805955104,1.8852246930264644
gene-PA4900,gene-PA4900,host,0.8989566706926244,0.2309258204402754,1.5451921055820566,1.2735919967926177,0.2230405788892643,0.0684098710484751,0.0577423987083443,0.0683235794788114
gene-PA0800,gene-PA0800,host,9.352468155849513,9.858456795087935,1.8108262540697584,2.8220206009565434,0.1867025070477549,1.8897266064345644,0.4350143633027518,1.2010364055573095
gene-PA5455,gene-PA5455,host,46.410145845836816,34.78814555770713,13.48329509147127,15.23302120830637,2.019687893919913,1.745774554546447,0.9031421588028894,1.2936182700214744
gene-PA1809,gene-PA1809,host,15.106527511263272,6.385962508186342,9.82160056916506,8.62709677345053,1.933224297353208,2.117673986057369,2.502437196099856,1.945802550198506
gene-PA3864,dauR,host,36.7281924799908,20.70999668337124,17.676704760445343,28.726653940479594,5.512590610936083,3.3332790722719117,1.5902420800672477,2.4606202865378592
gene-PA3826,gene-PA3826,host,19.71128830686521,15.960312878983617,20.249463292067503,24.006441915446388,1.801791664400623,4.605303066064519,2.954254170060054,1.2878583143927775
gene-PA4868,ureC,host,19.134934847600142,7.585526288712751,8.039904320790445,7.855204668670807,0.6447328197522121,1.1325634206914226,0.500739637476066,0.5924991892368888
gene-PA1774,crfX,host,74.96392122648058,70.03029262928212,204.2307674043785,239.1435590987849,37.924770431606326,45.68894081824574,16.0938255035222,16.88717742671
gene-PA3210,trkH,host,6.036381508624377,2.624936181623172,2.7533093147299237,3.521416222059588,1.0278261728195996,0.4413494567230492,0.2660912600271128,1.070496660741213
gene-PA0040,gene-PA0040,host,4.792230574620996,5.92818984515684,2.8625850197550355,5.293836632368687,1.7118265388641407,1.2492395812599884,0.5042972903178141,0.5967087749508276
gene-PA1638,gene-PA1638,host,7.388737218380255,6.699897318450367,3.495295937841391,4.089291018239779,0.9871201857772391,0.7064504505302932,0.7666589769098003,0.5039709575417282
gene-PA2815,gene-PA2815,host,14.28085211052511,7.969487781150241,5.473691544602318,5.540290444524978,1.6697976671991617,1.236659323328502,0.347940409863884,0.4116998042859264
gene-PA0222,gene-PA0222,host,1.7888182718719683,1.0722023221008825,2.2175476506738523,0.6640675484026163,0.2824338208597767,0.2598799917167287,0.0731185615371953,0.43258696922137
gene-PA0910,gene-PA0910,host,12.642724810021528,13.31259863669088,12.333944128485344,18.13932130725956,6.132288296961381,4.5504780295637515,3.533628578098147,1.2725266677928635
gene-PA1384,galE,host,2.887223897123099,1.730577228329046,0.408698740352177,1.4861528608587713,0.4916131102736744,0.2714131274438024,0.0763634681142897,0.0903569231568897
gene-PA3015,gene-PA3015,host,26.704799182914492,18.275283335575644,9.6141513206655,10.671992924642987,1.582526012119066,1.4561529694604003,1.6072691860245751,1.0068342866053426
gene-PA1524,xdhA,host,3.1957313869187876,0.7803864323744566,1.9937757106664968,2.1404686839970046,0.3426087242731999,0.3152496119450351,0.2660912600271128,0.3148519590415332
gene-PA2616,trxB1,host,55.5939274278856,33.32252304226977,44.01311545155401,42.15048309592758,7.862708104377063,7.813615776189719,2.5240896495316347,5.684220068122065
gene-PA2782,gene-PA2782,host,3.91396394610003,2.345996403109162,1.0465164715078472,1.0655265663005615,0.4531779034704598,0.1389964198121291,0.1173220555574088,0.1388210910319487
gene-PA0046,gene-PA0046,host,104.59349980256012,67.35793062486306,153.35900699418386,137.07367183425868,32.95141026929276,30.838358226114753,18.15509097015496,16.30559594663398
gene-PA3250,gene-PA3250,host,25.85655502069482,12.37906317334655,14.47928171910574,9.202078885007682,1.7887475321119188,1.2993999585836435,0.8043041769091485,0.951691332287014
gene-PA1779,gene-PA1779,host,3.473338008640291,2.3090041605958893,1.063785720212597,1.8788634408128713,0.4752800894483004,0.6391694552416939,0.4827112076839483,0.2351864468528064
gene-PA4796,gene-PA4796,host,46.73339857010035,23.60032279025199,20.95716318583663,18.246654569432692,2.3433558256378477,0.9801029602137312,0.8272709045714726,0.5873200005197832
gene-PA2688,pfeA,host,7.607865662298854,4.007351285632249,2.0341926594771005,1.7483683187720058,0.400398147644583,0.2865521907773479,0.5182902052736936,0.4497283002641445
gene-PA4784,gene-PA4784,host,10.671405972700082,7.719731753820746,19.776477935930345,30.69731298151618,4.047614607919919,6.076638353325133,2.1509043518858286,1.3704133345461609
gene-PA1997,gene-PA1997,host,10.6533456283418,4.907882045768247,4.5905477124423975,4.468487835011557,1.2742732459547694,0.5159069569713995,0.2771103766233276,0.3278903070386519
gene-PA0273,gene-PA0273,host,1.559142839434086,0.5947052610350797,0.1136956166576426,0.5788045545336384,0.0820569043320997,0.2265126841382845,0.0637304993151356,0.0754089877210585
gene-PA3401,gene-PA3401,host,6.313060346139179,4.839992579304494,5.299495175410582,4.710585112253122,1.1049350417097314,1.3295309721160178,0.5941116879889246,0.7029814839981037
gene-PA2297,gene-PA2297,host,3.500292959926856,4.615700240263554,3.930817966151426,2.8587298120258966,0.4052810518841511,0.3729172238862001,0.944299471559632,0.3724468295979113
gene-PA2757,gene-PA2757,host,4.266573310613547,4.882208730794742,7.778162963909676,4.299132284880645,2.020928488449348,1.4463140980451272,1.5695788513761453,0.6190670275749066
gene-PA3592,gene-PA3592,host,2.1744244145000167,0.6082212896949679,1.0465164715078472,0.7610904045004011,0.2517655019280332,0.3861011661448031,0.065178919754116,0.2313684850532479
gene-PA2490,gene-PA2490,host,3.214669054396825,4.128953669472125,6.262354565502958,5.625980270066965,1.861050590252022,3.1802380853015144,2.271354995591435,0.7329753606486894
gene-PA4632,gene-PA4632,host,58.45233747241358,35.286982394211286,18.990072614368675,18.21061566388551,5.943136009016492,11.718311305329136,5.934612007393016,5.238722924344343
gene-PA0656,gene-PA0656,host,28.95640583132412,22.228142910875007,8.557355926311955,10.965090075457104,6.76424835268592,9.471437456224727,3.4262193215880457,2.432440356135031
gene-PA2073,gene-PA2073,host,5.8969296071220585,1.0820109196729888,3.378690495014853,2.4571891466050686,0.2090128695251596,0.3205368171768177,0.2705540065265193,0.1920794970253379
gene-PA4446,algW,host,28.40801865836022,20.55654284160267,23.495636473135157,21.895985483319233,5.02756340773211,5.253351866745598,2.845811911725866,2.1143520018712194
gene-PA2299,gene-PA2299,host,10.33286481770408,3.440794724560104,2.0260558888391924,2.2771824902652003,0.3987965550540047,0.6115842471733682,0.1032434088905197,0.6108128005405745
gene-PA5477,gene-PA5477,host,19.686373892199576,11.006576784615897,4.909881313010881,6.852006984608798,1.245042078698862,2.3793623449107986,0.8182114537433123,0.968147090193994
gene-PA0192,gene-PA0192,host,1.5240213595433745,1.2614797346680533,0.8731995843175464,0.381026296058355,0.2940977544646052,0.1932946419637699,0.2936759418504039,0.1158304931492872
gene-PA5380,gbdR,host,18.250984053009923,14.305478066785216,6.3814754403902425,7.006995354476519,3.521980445449769,2.0773921439312777,2.3145601177901853,2.9046804373532757
gene-PA3832,holC,host,46.96756735320036,32.001797088566,29.302461202219725,25.99416458447524,7.669164520269321,4.490653563161095,1.6244592307948915,3.203563639198818
gene-PA1428,gene-PA1428,host,3.5878002839250276,3.1062730152278712,7.9942230462405,5.348774231627819,0.6923551303020914,0.2123556413796417,0.5377260879714572,0.2120877779654772
gene-PA4963,gene-PA4963,host,90.83038693481085,83.47919690388439,86.84762009120819,98.2031416439758,13.601710914289187,15.612171710543786,5.989860220441549,6.314309541453196
gene-PA4684,gene-PA4684,host,14.715781303119744,7.866944058463054,17.33398645185746,14.307796518783524,5.295797209146714,4.166682515384379,3.7553895843549343,3.315034829723672
gene-PA3413,gene-PA3413,host,225.10423354423995,97.03814335557146,34.66438829219251,43.27098254800033,8.58831532419673,5.153799835730631,5.51018193516819,5.833605398421217
gene-PA1533,gene-PA1533,host,683.0645091010291,343.76380321522504,383.15944353151536,345.63279837403536,33.23304625450039,38.99550933811843,17.759760703644456,14.850035976445158
gene-PA0229,pcaT,host,6.761304923055017,3.734811825734986,1.1697782268124666,1.4694493721993886,0.3837534209526604,0.0706217375488877,0.178828075445473,0.0705326559515674
gene-PA3441,gene-PA3441,host,39.06715864718364,26.283848590389685,46.68626259004452,51.6272991052772,5.07727095554867,8.918936937944952,2.5093884105334667,2.1208777796547724
gene-PA2823,gene-PA2823,host,85.62400138875621,51.78569837974298,34.26372447455322,33.487977798017646,5.482893153099391,3.603610884018163,2.6940620165034623,2.159439193830314
gene-PA3789,gene-PA3789,host,14.47282148430774,12.173998283930876,13.950596692219015,16.531141582496,3.027586840982027,3.951974478556722,2.1326763489037455,1.0999806789395938
gene-PA5456,gene-PA5456,host,19.972639368578033,8.16594139699748,15.596471285052434,11.188379679061196,1.4549029466255932,1.4796393076775036,0.5352480875660588,1.0555520746668914
gene-PA2936,gene-PA2936,host,0.8877031630329966,1.2415238696866355,0.712062753809463,1.898802864836052,0.1713043621365999,0.1576248059725175,0.1330456300135564,0.7871298976038331
gene-PA4838,gene-PA4838,host,4.025791487417174,2.591767454863455,2.2724357667027544,3.2183251390302674,0.4315980033051999,0.5559856792485165,0.3352058730211681,0.2379790131976264
gene-PA4541,gene-PA4541,host,12.752125127631974,7.206742124078638,5.16320820498512,6.211098844061102,1.5702497172436714,2.2643281365727663,0.7462940346458589,1.0122779134487658
gene-PA1667,gene-PA1667,host,8.40385652090547,6.1221347576632485,4.044644741233031,5.6567530064219005,0.673642829483116,0.8953372987898408,1.4533137512742087,0.4814965770027051
gene-PA5464,gene-PA5464,host,17.493960343058635,8.904966438754327,12.622302801831248,13.179801369204496,1.6794648183744454,2.107296410627991,0.7510048885604425,0.6080066161583053
gene-PA0784,gene-PA0784,host,54.25679913238881,17.647947135646984,21.240908512023793,13.071113914710114,2.8944911253919696,2.8606359948431734,1.4154338315635775,0.6896273554490358
gene-PA4947,amiB,host,157.13962251947262,81.75501751003104,50.2064078641874,52.69431800570425,14.452186081263823,19.46533895940447,6.778059932413325,6.865227905235448
gene-PA4103,gene-PA4103,host,7.927330151148633,2.1300157818705405,0.6578103535192183,2.0730652922582355,1.1077682084833462,0.7280764847302001,0.1229088201077616,0.1454316191763272
gene-PA2722,gene-PA2722,host,26.7304815046628,3.414529115975675,3.86651887183052,7.413369130858868,2.2831863838969735,2.100861917771112,0.1970294062796179,1.1656732834743786
gene-PA1664,gene-PA1664,host,6.10689410029792,5.124587887642708,4.8985877389729025,6.4125914932374215,0.7070860905212848,1.951864618638409,4.942503617099351,1.949402554916727
gene-PA3131,gene-PA3131,host,84.77839189422843,45.717966942071754,18.54659746727796,15.968804227758415,2.307850434340305,3.822401544833551,1.7924202932381903,1.555310371746833
gene-PA0118,gene-PA0118,host,3.8074615257979887,2.633261268795998,1.1746613455700328,0.8542851479086135,0.8477817922066426,0.1560163895850429,0.395064064632091,0.1558195919746363
gene-PA0303,spuG,host,80.64008257202919,60.03835692854875,95.695744285772,75.97442582067269,16.390447982661758,11.753234682073233,2.3703843877925457,2.5969931995772724
gene-PA4406.1,gene-PA4406.1,host,2171.1317146723454,1849.427164451056,1445.538251858482,1498.5870064612898,186.34243792702003,291.5946321344452,52.543520596068106,57.80906862259008
gene-PA3733a,gene-PA3733a,host,13.989406149085822,9.541699656343146,6.578103535192183,5.34681998455744,0.2792692962563058,4.368458908381201,1.518285424860585,0.2566440338405775
gene-PA4561,ribF,host,122.69589213780672,73.98258305523802,58.404312218207906,70.07867558371106,10.723762529407471,14.556877448695184,7.174262438877972,5.952009717727643
gene-PA3100,xcpU,host,132.396052095823,52.70581514499581,54.03170591623174,47.425170870025,2.88147799894512,4.418961323506996,2.5363265189867574,1.5888194233714363
gene-PA4848,accC,host,150.91085283140652,118.59272483983824,458.5230524186071,471.4363096676484,85.15044962541988,93.98011264897424,24.72106068434112,13.370013522943688
gene-PA3795,gene-PA3795,host,12.857227515895364,10.094445090980749,10.313304280727175,6.655339436199092,1.991886053108856,2.025752238271409,0.895644714349935,0.6743989911331264
gene-PA4407,ftsZ,host,994.1930832336652,497.65215851675634,600.9389014364808,533.1794743588177,87.92033755937445,79.19628922257667,17.70820494261447,16.314114039754585
gene-PA1985,pqqA,host,50.22920397495039,38.70894065130117,44.12811121524756,32.09264538976691,18.001233387854377,21.660275420723455,7.528165231600401,16.542846681307225
gene-PA5252a,gene-PA5252a,host,195.02426973812337,93.65341932411938,52.75551908024989,47.681557791879435,9.463715158566336,7.8979422648216415,4.6151854967616455,4.247373778593399
gene-PA3814,iscS,host,246.486308888716,141.4548942319154,350.9783686221429,306.683727537895,26.832607716596613,33.448373024420015,10.8979153828882,10.180213342342908
gene-PA4470,fumC1,host,2537.442438712153,1133.2133736639453,755.5073726900356,427.9019385302255,62.91833811581882,24.0503173452708,8.491151820516604,19.8946652899381
gene-PA5438,gene-PA5438,host,47.05631937011873,28.439221702996775,22.7101193476873,34.968738721059246,6.443141620770484,4.680491687551287,2.5459684165179195,2.8047526555434543
gene-PA4294,gene-PA4294,host,5.095100994923116,3.4611544566580923,2.997124095915965,2.575998292155204,2.1630976852041672,1.6284787646628147,1.679996298514375,2.3492800020791327
gene-PA5134,gene-PA5134,host,42.429638140330766,24.172173465445123,19.914945027595557,21.83998552044629,4.182648842099591,3.288839773129097,1.2403384363277548,1.32785391421864
gene-PA5228,gene-PA5228,host,72.88159008130056,65.94856555406865,32.72928964813757,49.082869419643515,8.959889921556478,18.437466275079483,4.9344276307969,2.844471375066401
gene-PA5408,gene-PA5408,host,125.51219976307216,25.076978501031267,27.315853663086184,25.54167798153888,5.069447733737348,4.664625614034164,1.3124162147099971,0.5176379665598089
gene-PA5221,gene-PA5221,host,40.57925838370376,17.373470899872444,19.847726183769517,23.17763980601714,2.7012081930997853,2.0335929401084902,0.9536029146291852,0.977902266875304
gene-PA3149,wbpH,host,101.14910746980078,145.63577671065894,105.75972341473422,167.1712688473234,14.661638053456054,22.97529056894605,3.3816357190076665,2.041486632822776
gene-PA3839,gene-PA3839,host,10.240791645114973,4.110933140636458,8.36528060039988,5.4260389558162805,1.142215992380537,0.7507171610147728,0.3801925859307193,0.649800851638909
gene-PA3829,gene-PA3829,host,11.369133367242943,6.591132751592407,4.335568239103939,3.1530888186445187,0.5394975041314998,0.893548413077973,0.4190073412764601,0.6941054551597438
gene-PA1404,gene-PA1404,host,8.3085901311948,1.3582084439053042,3.0293897859437684,3.084419007712152,1.311830773203963,1.2070741720527003,1.0188494298406556,0.4018505266714305
gene-PA2195,hcnC,host,7.278599619063214,19.508812194276185,0.9914366572179606,11.937102133743132,0.7155440581112524,2.999396427524892,2.2846926608548035,1.0959559818311744
gene-PA0261,gene-PA0261,host,22.47778491133753,15.13120571643901,13.037325681194146,15.5335800629359,1.0009953691114577,2.763181839638712,0.7774353079105405,0.1839797591989682
gene-PA0108,coIII,host,26.95698591705832,12.4380079570247,9.178232297413418,8.937669750146602,1.9086546835354952,1.3430059481847612,0.2615964752293576,0.7222448655040576
gene-PA1974,gene-PA1974,host,2.439704193069019,1.1182582854820338,1.4965185542562216,0.9209193894454852,0.4154130781812548,0.229344092690013,0.0645271305565748,0.0763516000675718
gene-PA4403,secA,host,157.19025540564004,129.41440572527588,137.43717080779393,130.70171487361523,20.476195347647455,21.37543633795687,10.611440881059425,9.491911022577083
gene-PA0079,gene-PA0079,host,14.83494948858888,5.335164853812295,10.451054380631176,7.901657682678321,1.7176630648393458,1.3056292917184265,1.102036387033638,0.8921984726997155
gene-PA5369.3,gene-PA5369.3,host,958.5091705896548,1405.7457394419898,692.5185050667455,1217.464245472668,345.0114933526422,834.088252888416,373.9177407515206,288.12682762341575
gene-PA4451,gene-PA4451,host,193.02365527516648,326.44539949263987,233.11154402837295,276.69441655612087,65.21985327445701,93.648837848422,41.619999208990784,25.577786022636555
gene-PA4287,gene-PA4287,host,3.2857968930222476,2.4328851587798717,2.325592158906327,2.142328546001129,0.7832704504427702,0.5148015548597374,0.6083365843717495,0.7198130646101046
gene-PA1453,flhF,host,223.3447395351282,80.73864830421267,53.0072761614905,58.019868510518954,6.569323096819845,7.893703655377195,3.301388074987551,4.190459910685337
gene-PA2478,gene-PA2478,host,4.7837337119000365,2.633261268795998,4.150470087680782,3.3601882484405463,0.9608193645008616,0.4680491687551287,0.395064064632091,0.0519398639915454
gene-PA4583,gene-PA4583,host,29.90719446550838,18.605778880954635,19.21455921514161,20.91965032814436,2.0514226083024933,4.454749454719595,0.3186524965756783,1.1311348158158785
gene-PA1773,cmaX,host,62.921182156523,40.60757737994357,31.38920876102216,41.53313762937324,11.476877835638271,15.519179845690571,4.418073803873594,4.860822586884451
gene-PA3235,gene-PA3235,host,152.89548902265116,83.04225729467174,65.08527440108419,82.10994556244712,5.432324868524102,2.058216216448835,0.7445438141143254,2.055620001819241
gene-PA1348,gene-PA1348,host,7.053980219242427,5.977651851990011,2.1462456449567715,2.4122695871453392,0.9857259482267066,0.3887188011695137,0.5468400894624988,0.1294094916399522
gene-PA2473,gene-PA2473,host,1.3349954544837312,0.4801108917990843,1.4991956894158929,1.4018223264286458,0.1545723081604669,0.1422288946914809,0.1200504754540927,0.426148465493424
gene-PA3057,gene-PA3057,host,8.200686363257205,4.9154210350858625,4.186065886031389,4.7839968282882355,0.4315980033051999,0.3971326280346546,1.0056176190635044,0.3966316886627107
gene-PA1168,gene-PA1168,host,2.6824675020000206,3.537265604687957,2.1517161096423028,2.1908022858516216,0.3105892173317793,0.2857870313894243,0.2412229179685041,0.2854265423086796
gene-PA5307,gene-PA5307,host,28.50121720875022,14.591220619337824,11.780645700291608,12.010291102793714,1.9023589561571483,1.7504455672602242,0.8141273481437015,1.3914543937548134
gene-PA0059,osmC,host,23.037454454676492,6.111937997573868,9.996986293614436,3.3047346511201625,1.0931923110033022,1.4082532007281503,1.1886576681474317,0.6027757900071459
gene-PA1572,gene-PA1572,host,121.57195517048577,39.54211738434255,41.104537011789894,39.18619391548138,5.480842706894044,5.683570883417427,2.905410066945256,2.4784289027169906
gene-PA2338,gene-PA2338,host,2.49586106707828,2.440838362960257,2.63425198777719,2.682103484967089,0.5323371253581298,0.7697284575408525,0.4134461454425849,0.4892093368173937
gene-PA4039,gene-PA4039,host,6.399537278481914,1.7747859644153612,2.2218885484925344,1.504451581608114,0.2764812500374408,0.4579249770848846,0.2147325476092341,0.3557146092998354
gene-PA4733,acsB,host,35.98908024742133,20.18670589176903,14.612350732199356,12.493192955607205,1.5947746654636408,0.899388598784365,0.91896223083667,0.5200418580453807
gene-PA2140,gene-PA2140,host,3.5878002839250276,0.430099340570013,0.575584059329316,0.4185997224752206,0.4154130781812548,0.3822401544833551,0.3226356527828743,0.381758000337859
gene-PA0777,gene-PA0777,host,3.4305660085338907,1.7820849171028426,2.017983953027084,2.001273573586712,0.132402574719125,0.8528067191660513,0.514160402841234,0.1216758566813893
gene-PA4423,gene-PA4423,host,18.312607069025596,11.658891215451591,14.53706516785446,14.668287795825911,3.6803538827297952,3.3864582281500555,1.1518892727454686,1.5648922989056042
gene-PA1965,gene-PA1965,host,32.29020255532525,14.43904929056472,11.92281265753583,13.454991079560662,3.857407154540224,3.003315499512076,1.1522701885102653,0.2726842859556136
gene-PA2795,gene-PA2795,host,17.755840444169504,10.849352735099426,10.370883951879568,16.19088416060313,2.2953755671276546,3.0303723959040765,1.4726912679578648,0.8254227034332088
