geneID,symbol,entity,0_R1,0_R2,2.5_R1,2.5_R2,5_R1,5_R2,10_R1,10_R2,20_R1,20_R2,30_R1,30_R2
gene-b4781,evgL,host,247.3726531813183,311.6783226476252,136.6740834713339,132.86002553523883,106.25749137638311,95.593772071672,74.2507932853409,95.48458633001448,70.54945347886222,78.1731899679121,133.64933768254647,159.2161995706106
gene-b0810,glnP,host,112.14966473825687,123.10156112974452,69.77518821536042,78.38216368138238,23.453480870998895,33.198934681536294,32.56969425992065,38.6305511606185,43.77926330869835,37.16986267618001,40.850164130375774,40.24091355890044
gene-b0228,rayT,host,2.9536634260668513,2.9177879209110684,1.4294829466832666,1.739916520891027,1.1990446407181874,1.1335946787742153,0.5215795007059155,0.6549991578925386,0.9725629988210414,1.113800886909711,1.1569122613229652,1.4638259696504805
gene-b4112,basS,host,10.85523814408732,10.521450985447952,10.15256805991118,10.835741213026882,7.61337600909101,7.919965108473303,4.59148015015359,6.3380492939689494,3.177629626360273,2.9496290501321076,3.2625237115957897,3.696538714404399
gene-b1867,yecD,host,26.75219003014328,24.398172885372805,18.48249158011373,20.502071573277707,12.912983643166273,15.147064107788994,8.232041508816565,11.976497348786417,7.243222322306102,7.294036254662592,8.730371482001592,8.616031337118288
gene-b1889,motB,host,0.8256883949628226,0.9964308408582858,0.8155666233529226,0.5608274611027387,0.4855877076226903,0.6577050291606514,0.348128869452237,0.4542406634257993,0.2648172158868128,0.3464146515920852,0.266362601081293,0.5751224671369852
gene-b0611,rna,host,16.58580710979483,17.66430847646101,14.87319725368126,15.693244975133751,9.91507397328452,12.07875331331316,6.427584533088083,9.076132298719118,6.108569290043775,6.210059207063927,6.862479482876668,7.752437929486675
gene-b2193,narP,host,25.708925050358733,21.04830660625558,20.89013052410037,19.073222667417937,20.457033842475298,16.204106158255865,14.90409032867316,19.375514651928597,15.061280341838838,14.071054057156454,13.300337314177604,12.744146574083928
gene-b4341,yjiS,host,1.6538571187010274,2.38984481416697,2.17394235302501,0.9662547311653732,1.1691942986135946,1.231702145519038,0.7155553480758841,0.6829313533861379,0.7640009211162054,0.412834650905609,1.0689096588846692,1.3847753948986632
gene-b2922,yggE,host,23.111048696847625,22.34308078022278,16.585196456572305,17.184570808536083,13.897565930407014,14.109444505462124,6.511457101316716,9.804496043978483,5.488662061673314,5.817649664149891,10.615527907870824,9.676341659553122
gene-b0209,yafD,host,34.57508640726442,33.455497756376204,13.951185800527831,17.056968593385815,8.888337253148649,10.177047898160842,7.1439402229249,9.988190767688645,11.00820960555668,11.116053401190351,18.862719136497876,17.835126652863735
gene-b2538,hcaE,host,6.162203742747919,5.524650305877811,3.9342389482650177,3.822175030720718,2.219065537383364,2.868244227756644,1.6817126792884762,2.2338173122872567,1.7000924740117738,1.8647707406387717,2.2359204244951707,2.500409945791954
gene-b3169,nusA,host,234.31607907029075,231.2894952904361,399.15813533669615,295.86511506902355,518.229994632854,589.4939160725329,252.84350195528967,376.8119396674806,76.60722521364218,72.81977565693191,56.174506999410106,48.86664439573033
gene-b3088,alx,host,1.8947575307039115,1.705506966631963,2.016583410605856,2.0451043628162604,1.3218708093612737,1.6596952650972543,0.6274072254868258,1.1358003466335325,0.6799583222421932,0.3525761770156598,0.5720769085335133,0.8447498526999387
gene-b0249,ykfF,host,3.466545027765111,3.578628921214067,3.1501260827006634,2.223961297002911,1.952136909292341,2.5403856751330163,1.672610626127379,2.199308536069174,2.018068222553661,1.986766757483243,2.4005929422451526,2.5840897994091128
gene-b3061,ttdA,host,0.7225009636815706,0.7995943468452483,0.8773881713246181,0.4940447173793205,0.3928448888668798,0.4539350621582712,0.4919443018021703,0.3706699779891866,0.3128223993143743,0.3094319869334804,0.4512392748581114,0.8231865011968087
gene-b1149,ymfN,host,0.7638562376970139,0.7462880570555652,0.8834391242303052,0.5219139065648207,0.4633555099455505,0.5887400200113336,0.4430375583481533,0.4118555310990963,0.489845927608555,0.2631950233687074,0.3352063184660256,0.7873957837534693
gene-b2989,yghU,host,30.653374219219018,27.020980838380726,21.481929692854273,24.63317217837044,16.83666761036993,19.994047451258357,9.16026390806717,12.620735582746008,8.226471400654825,7.6210133653336465,10.374711395057084,9.248948860144557
gene-b0812,dps,host,533.0291693549835,716.5724799144992,420.55332885105935,381.70437771009136,237.88364895587625,278.39699806087333,69.76238717937443,95.70345812654142,72.25816355901529,68.98656583564264,236.8165107553989,233.5611323292163
gene-b2804,fucU,host,9.267722082739972,9.590259404368668,5.257548527528571,5.096449946525966,3.192480886285347,3.291980386303182,1.9910369850716676,2.481648646963065,3.5291195964214412,3.749810177678606,4.364082697148519,5.8903228972471
gene-b1233,ychJ,host,80.11570730834923,79.98993966372184,68.46989376835181,63.44358820955251,54.538747433772954,61.67604631114516,34.89696397969208,48.49235476752653,31.15005475586455,29.659721955118656,28.664943335972534,29.18027329959975
gene-b3259,prmA,host,58.702049025273034,48.609211907202415,45.5179845109436,50.85697871863533,49.046886519181726,59.28633336742777,39.382316623183264,55.736661180088305,17.549727567673806,18.259608405579716,12.83782314803322,12.299021506198285
gene-b0020,nhaR,host,19.475095880488073,17.904323629315414,19.326823725835947,21.139778321558584,13.009176234889358,15.162141630668808,7.567037295711971,10.454038937725937,5.5875389778043845,5.230736104307822,7.0210611258528335,8.274371426944946
gene-b2051,gmm,host,0.7903722663304453,0.9790588558038484,0.8622607890604006,0.7653892775399627,0.5550193173478225,0.7683882597624555,0.4755461584087646,0.5560049669837799,0.622007328869279,0.4257357337464092,0.6123961587360084,1.020035447135176
gene-b2182,bcr,host,41.40434395681484,35.126950233421034,42.63260598566446,47.0910290923499,35.81279861646403,43.285384803274006,19.37046177776203,25.301416062643927,9.832346469223868,9.878172044609022,8.184204180830644,8.468606634149976
gene-b2381,pyrR,host,12.704816780942238,13.985636425763818,7.785921639232744,7.592001459156505,5.511915979178375,6.093341301906353,3.2019884895531736,4.623540623407977,2.861515802290234,3.323138399855354,5.7110316060409465,5.462393904658576
gene-b0033,carB,host,226.47990895140916,209.98076607902777,159.8591895656412,149.52050707916058,36.79457671803069,42.683759036582146,106.01079069748072,102.34817026012536,446.70036116460614,415.426261885855,291.25333228978513,255.95903757171095
gene-b2948,yqgE,host,16.320789015826886,15.12285579177576,15.038806613172603,16.309459193826264,10.701326236170782,12.505076845808436,6.3499193565953895,9.600615316429144,5.140750878787233,4.675760236890655,5.191034673200548,5.575229205145455
gene-b3028,mdaB,host,11.447460858698149,11.889317637490036,9.681025601436913,9.730761170980736,7.497594759764399,9.531700356741926,5.531414967342616,7.021075321912016,5.392155171686946,4.865551242816106,4.586026491812747,5.589747513281423
gene-b1279,lapA,host,55.89551438943977,49.87398577138052,45.34431365021322,49.150918691044026,34.75420593128112,37.78150000845075,19.537671429502375,29.38489249457319,18.65887788694381,16.722379999581566,14.802150260088997,20.7396203965521
gene-b3764,maoP,host,322.99119151441465,331.8940804807383,299.446130308268,282.77357339389266,321.69102551045466,310.2084848009035,246.1404858244157,309.63954881088443,179.80354235035017,167.83998888935557,135.58125788313242,122.18760895948446
gene-b0170,tsf,host,945.4235017357004,984.3210792153247,1078.400826851541,754.7311860855131,1088.829834361052,1191.5120000678655,910.9330326873126,1203.0938149438698,711.4985116344216,704.899591673431,355.6796889938737,324.25314601826926
gene-b0508,hyi,host,0.3854690996124911,0.5631120033381208,0.5752844183383676,0.3122444783436869,0.3428690763538671,0.4553053119071519,0.273513434206612,0.3282122842426775,0.3159402305367766,0.2379548870360514,0.1967233992541926,0.658143849202619
gene-b2755,cas1,host,5.604474366457372,5.06630410846436,4.394336465730041,4.855299597565136,2.9520973381583526,4.18990423623972,2.3921997420968277,3.017043655267105,2.2188090046520688,1.8974589814032308,2.2670665641050665,3.2356679978841316
gene-b1835,rsmF,host,2.565243320546182,2.502039298165391,2.793724956555698,2.816054889062127,2.5199152914067806,3.381953769158563,1.3719779972482748,2.1622415382702553,0.8800251838076466,0.979867958622688,0.5307433375712073,1.0955936284044483
gene-b1866,aspS,host,138.0592909494335,118.47493778522826,122.63575805895128,126.85674239805468,109.32122132420054,123.97799564815352,56.89129139397461,96.13251661528469,34.94748001841066,37.95294624260955,32.67439186834316,28.17361301175465
gene-b2838,lysA,host,14.465620676431705,11.004421594925285,9.311051104925864,10.422438851241084,8.328244650513644,7.598584758909348,3.408944203778776,4.568955041437575,4.890694732560982,4.322366187204806,4.254480487104697,4.471034232256797
gene-T7p42,gene-T7p42,phage,1.0948343327913646,0.6538375457753821,1.8326386975436448,0.5636681514085106,0.4732971511191859,4.7704140962564034,1239.7020834678592,1943.11506842687,14694.419541251416,15304.450994717048,15306.216362778445,15991.798733514155
gene-b1013,rutR,host,17.113340035659952,15.51193567880902,13.29096066968595,15.328125419987137,11.342988282659723,13.063410253161836,7.649387453374592,10.589907853162114,7.63151401930383,7.842750829578386,7.930674010598148,7.236558206071151
gene-b2780,pyrG,host,149.592211220129,137.7632392781972,138.2952600933446,134.92518535244523,120.0361596483056,127.02732549667972,79.94605469189457,109.5227952546511,76.08083782272149,70.65445779097918,150.1909430532865,49.86507839898261
gene-b2308,hisQ,host,25.353916751542485,24.288011288083823,18.611779896388455,21.764121897057915,11.700452406067631,14.16666635590917,7.871108828834725,11.196715259434644,6.267757499251426,6.189944375867943,6.863115728297345,6.9843475157552675
gene-b2016,yeeZ,host,19.418702852260356,17.95984746646575,10.58877152258028,11.51943683850197,7.315815754182207,6.578201829031307,3.959406259353225,6.3189122065938435,4.9619849297757765,5.53198432213516,8.109461278738356,7.899813919469517
gene-b3345,tusD,host,27.67216595187132,25.305657390321695,17.55357984633969,20.86712905272035,8.996624272646875,10.79463335973834,6.2440062285588125,9.087640183879593,7.62909936528728,9.1779131970433,9.08435108028857,8.912351055761608
gene-b4842,asompR,host,26.682140663413353,32.52209380225802,22.71062262879086,19.09328795060057,17.421785713280762,17.52604449993148,10.688872640340646,15.879589589595923,13.171342569508049,12.984400062189726,14.923623314428266,15.03294844377522
gene-b4245,pyrB,host,81.0282678797609,81.57381035536339,29.07219111696982,31.763469872945333,11.885559563363628,14.048919830507687,12.050533068077094,13.819337128109677,54.176661134449006,58.39701139080783,58.6267255963272,53.32082730494647
gene-b3664,adeQ,host,0.4636601349496166,0.8699373534715844,0.6903253418335252,0.2855809049120912,0.2821330276483313,0.2762744304763885,0.3242778918246515,0.2887616307930742,0.3627987815826806,0.2842793984566713,0.3787222986160663,0.8883604593277138
gene-b0753,ybgS,host,35.479951881025215,51.677719676423614,28.60623720137392,27.308852903580068,15.648440378332308,22.22559645785666,5.35070127734434,7.518471364568069,6.704400955091442,6.359696900058847,17.374691646910122,17.220125973683604
gene-b0078,ilvH,host,47.469683911913265,43.07090430410427,32.830404287216815,32.50350783773022,18.802504712170137,19.20014466902701,8.942987470159778,14.019160468338994,10.046514038105428,10.660699674300329,20.767698026988928,19.084890859136195
gene-b0491,fetB,host,13.473660550993502,12.472396104705435,9.445072027861618,7.776088451059128,6.301015061667587,7.112114881568975,4.732756462466007,6.577016019705568,5.8777034427168795,5.327154822262762,6.406605968315164,6.430582442794067
gene-b0492,cnoX,host,53.98566123239532,49.80307939698641,38.12584406815279,41.55042751292747,23.49816812176044,29.236719348899275,10.743373103216518,15.79444285158134,12.889252843688077,11.461076260855716,24.519912444099436,19.83919235348135
gene-b2144,sanA,host,2.7270154218418874,2.3332360471647275,1.203332834510959,1.3382277934346518,1.212111152828578,1.5576850436000798,0.8199071696702839,1.4909170225787285,0.8016983349870708,1.013656508920022,0.8655199043468919,1.314712354085338
gene-b0712,pxpC,host,59.35973489601747,51.70698682741868,36.77204939310447,41.405224230833824,15.409339956081023,18.886246248220047,7.7361273269468835,9.388716955884735,10.23300946044036,9.731102485632212,17.555094001168044,18.69372572213147
